Relative_Time_[ms],Voltage_out_[AU]
18354,678
18365,678
18376,677
18387,678
18399,678
18410,678
18422,677
18434,677
18445,678
18456,677
18467,677
18479,677
18491,678
18502,677
18513,678
18525,678
18536,678
18548,678
18560,678
18571,678
18582,677
18593,677
18605,678
18617,678
18628,678
18639,677
18651,677
18662,678
18673,678
18685,677
18697,677
18708,677
18719,678
18731,678
18742,678
18754,678
18765,677
18777,678
18788,678
18799,678
18810,678
18823,678
18834,677
18845,678
18856,678
18868,678
18880,678
18891,678
18903,678
18914,678
18925,678
18936,678
18949,678
18960,678
18971,678
18982,678
18994,678
19005,678
19017,678
19028,678
19040,678
19051,678
19062,678
19074,678
19086,678
19097,677
19108,678
19120,678
19131,677
19142,678
19154,678
19166,677
19177,678
19188,678
19200,678
19211,678
19223,678
19234,677
19246,678
19257,678
19268,678
19280,678
19292,678
19303,678
19314,678
19325,678
19337,678
19349,677
19360,678
19372,678
19383,678
19394,678
19405,678
19418,678
19429,678
19440,678
19451,677
19463,678
19474,678
19486,677
19497,677
19509,678
19520,678
19531,678
19543,677
19555,678
19566,677
19577,678
19589,678
19600,677
19612,678
19623,678
19635,678
19646,678
19657,678
19668,677
19681,678
19692,678
19703,678
19715,678
19726,678
19737,678
19749,678
19761,678
19772,678
19783,678
19794,678
19806,678
19818,678
19829,677
19841,678
19852,678
19863,677
19874,678
19887,678
19898,677
19909,678
19920,678
19932,678
19943,677
19955,678
19966,677
19978,678
19989,677
20000,678
20013,677
20024,678
20035,677
20046,678
20058,678
20069,678
20081,677
20092,678
20104,678
20115,678
20126,678
20137,678
20150,678
20161,678
20172,678
20184,678
20195,677
20206,678
20218,678
20230,678
20241,678
20252,678
20263,678
20275,678
20287,678
20298,677
20310,677
20321,678
20332,678
20344,678
20356,678
20367,677
20378,677
20389,678
20401,677
20413,677
20424,678
20435,678
20447,678
20458,678
20469,678
20482,677
20493,678
20504,678
20515,677
20527,677
20538,678
