Relative_Time_[ms],Voltage_out_[AU]
100191,678
100203,678
100216,678
100229,678
100241,678
100253,678
100265,678
100278,678
100291,678
100303,678
100316,678
100328,678
100340,678
100354,678
100366,677
100378,678
100390,678
100403,678
100416,678
100428,678
100441,678
100453,678
100465,678
100477,678
100491,678
100503,678
100515,678
100528,678
100540,678
100553,678
100566,678
100578,678
100590,678
100602,678
100616,678
100628,678
100640,678
100653,678
100665,678
100677,678
100690,678
100703,678
100715,678
100727,678
100740,678
100753,678
100765,677
100777,678
100790,678
100802,678
100815,678
100828,678
100840,678
100852,678
100865,678
100877,678
100890,678
100902,678
100915,678
100927,678
100939,678
100953,678
100965,678
100977,678
100989,678
101002,678
101015,678
101027,678
101040,677
101052,678
101064,678
101076,678
101090,678
101102,678
101114,678
101127,678
101139,678
101152,678
101165,677
101177,678
101189,678
101201,678
101215,678
101227,678
101239,678
101252,678
101264,678
101276,678
101289,678
101302,678
101314,678
101326,678
101339,677
101352,678
101364,678
101377,678
101389,678
101401,678
101414,678
101427,678
101439,678
101451,678
101464,678
101476,678
101489,678
101501,678
101514,678
101526,678
101538,678
101552,678
101564,678
101576,678
101588,678
101601,678
101614,678
101626,678
101639,678
101651,678
101663,678
101676,678
101689,678
101701,678
101713,677
101726,678
101738,678
101751,678
101764,678
101776,678
101788,678
101800,678
101814,678
101826,678
101838,678
101851,678
101863,677
101875,678
101889,678
101901,678
101913,678
101925,677
101938,678
101951,678
101963,677
101976,678
101988,677
102000,678
102013,678
102026,678
102038,678
102050,678
102063,678
102075,678
102088,678
102100,678
102113,678
102125,678
102137,678
102151,678
102163,678
102175,678
102188,678
102200,678
102213,678
102225,678
102238,677
102250,678
102262,678
102275,678
102288,677
102300,678
102312,678
102325,677
102337,678
102350,678
102363,678
102375,677
102387,678
102400,678
102413,678
102425,678
102437,678
102450,678
102462,678
102474,678
102488,678
102500,678
102512,678
102524,678
102537,678
102550,678
102562,678
102575,678
102587,678
102599,678
102612,678
102625,679
102637,678
102649,678
102662,678
102674,678
102687,678
102700,678
102712,678
102724,678
102736,678
102750,678
102762,678
102774,678
102787,678
102799,678
102812,678
102824,678
102837,679
102849,679
102861,678
102874,678
102887,678
102899,678
102912,678
102924,678
102936,678
102949,678
102962,678
102974,678
102986,678
102999,678
103012,678
103024,678
103036,678
103049,678
103061,678
103073,678
103087,678
103099,678
103111,678
103123,678
103136,678
103149,678
103161,678
103174,678
103186,678
103198,678
103212,678
103224,678
103236,678
103248,678
103261,678
103273,678
103286,678
103299,678
103311,679
103323,678
103335,678
103349,678
103361,678
103373,678
103386,678
103398,678
103411,678
103424,678
103436,678
103448,678
103460,678
103473,678
103486,678
103498,678
103511,678
103523,678
103535,678
103548,678
103561,678
103573,678
103585,678
103598,678
103611,678
103623,678
103635,678
103648,678
103660,678
103672,678
103686,678
103698,678
103710,678
103723,678
103735,678
103748,678
103760,678
103773,678
103785,678
103797,678
103811,678
103823,678
103835,678
103847,678
103860,678
103872,678
103885,678
103898,678
103910,678
103922,678
103934,678
103948,678
103960,678
103972,678
103985,678
103997,679
104010,682
104023,701
104035,673
104047,677
104059,679
104072,678
104085,678
104097,678
104110,678
104122,678
104134,678
104147,678
104160,678
104172,678
104184,678
104197,678
104210,678
104222,678
104235,678
104247,678
104259,678
104271,678
104285,678
104297,678
104309,678
104322,678
104334,678
104347,678
104359,678
104372,678
104384,678
104396,678
104410,678
104422,678
104434,678
104446,678
104459,678
104471,678
104484,678
104497,678
104509,678
104521,678
104534,678
104547,678
104559,678
104571,678
104584,677
104596,678
104609,678
104622,678
104634,677
104646,678
104658,678
104671,678
104684,678
104696,678
104709,678
104721,678
104733,678
104747,678
104759,679
104771,678
104783,678
104796,678
104809,678
104821,678
104834,678
104846,678
104858,678
104870,678
104884,678
104896,678
104908,678
104921,678
104933,678
104946,678
104958,678
104971,678
104983,678
104995,678
105009,678
105021,678
105033,678
105046,678
105058,678
105070,678
105083,678
105096,678
105108,678
105120,678
105133,678
105146,678
105158,678
105170,678
105183,677
105195,678
105208,678
105221,678
105233,678
105245,678
105257,678
105270,677
105283,678
105295,679
105308,678
105320,678
105332,678
105346,678
105358,678
105370,678
105382,678
105395,678
105408,678
105420,678
105433,678
105445,677
105457,678
105469,678
105483,678
105495,678
105507,678
105520,677
105532,678
105545,678
105558,678
105570,678
105582,678
105594,677
105608,678
105620,678
105632,678
105645,678
105657,678
105669,678
105682,678
105695,678
105707,678
105719,678
105732,678
105745,678
105757,679
105769,678
105782,678
105794,678
105807,678
105820,678
105832,678
105844,678
105857,678
105869,678
105882,678
105894,678
105907,678
105919,678
105931,678
105945,678
105957,678
105969,678
105981,677
105994,678
106007,678
106019,678
106032,678
106044,678
106056,678
106068,678
106082,678
106094,678
106106,678
106119,678
106131,678
106144,678
106157,678
106169,678
106181,678
106193,678
106207,678
106219,678
106231,678
106244,678
106256,678
106268,678
106281,678
106294,678
106306,678
106318,678
106331,678
106344,678
106356,678
106369,678
106381,678
106393,678
106406,678
106419,678
106431,678
106443,678
106456,678
106468,678
106481,678
106493,678
106506,678
106518,678
106530,678
106544,678
106556,678
106568,678
106580,678
106593,678
106606,679
106618,679
106631,678
106643,678
106655,678
106668,678
106681,678
106693,678
106705,678
106718,678
106730,678
106743,678
106756,678
106768,678
106780,678
106792,678
106806,678
106818,678
106830,678
106843,678
106855,678
106867,678
106881,678
106893,678
106905,678
106917,678
106930,678
106943,678
106955,678
106968,678
106980,678
106992,678
107005,678
107018,678
107030,678
107042,679
107055,678
107067,679
107080,678
107092,678
107105,678
107117,678
107129,678
107143,678
107155,678
107167,678
107180,678
107192,678
107205,679
107217,678
107230,678
107242,678
107254,678
107267,678
107280,678
107292,679
107304,678
107317,678
107329,678
107342,678
107355,678
107367,678
107379,678
107392,678
107405,678
107417,678
107429,678
107442,678
107454,678
107466,678
107480,678
107492,678
107504,679
107516,678
107529,678
107542,678
107554,678
107567,678
107579,678
107591,678
107604,679
107617,678
107629,678
107641,678
107654,679
107666,678
107679,678
107692,678
107704,678
107716,678
107728,678
107742,679
107754,678
107766,679
107779,678
107791,678
107804,678
107816,679
107829,678
107841,678
107853,679
107866,678
107879,678
107891,678
107904,678
107916,678
107928,679
107941,679
107954,678
107966,678
107978,678
107991,678
108004,678
108016,678
108028,678
108041,678
108053,678
108065,678
108079,678
108091,678
108103,678
108115,678
108128,678
108141,678
108153,679
108166,678
108178,679
108190,678
108204,679
108216,678
108228,678
108240,678
108253,679
108265,678
108278,678
108291,678
108303,678
108315,679
108327,678
108341,678
108353,678
108365,678
108378,678
108390,678
108403,678
108416,678
108428,678
108440,678
108452,678
108465,678
108478,678
108490,678
108503,678
108515,678
108527,678
108540,678
108553,678
108565,678
108577,678
108590,678
108603,678
108615,678
108627,678
108640,678
108652,679
108664,678
108678,678
108690,678
108702,678
108715,678
108727,678
108740,678
108752,679
108765,678
108777,678
108789,678
108803,678
108815,678
108827,678
108839,678
108852,678
108864,678
108877,678
108890,678
108902,678
108914,678
108926,678
108940,678
108952,678
108964,678
108977,678
108989,678
109002,678
109015,679
109027,678
109039,678
