Relative_Time_[ms],Voltage_out_[AU]
24238,678
24249,678
24260,678
24272,678
24284,678
24295,678
24306,678
24317,678
24329,678
24341,678
24352,678
24364,678
24375,678
24386,678
24397,678
24410,678
24421,678
24432,678
24443,678
24455,677
24466,678
24478,678
24489,678
24501,678
24512,678
24523,678
24535,678
24547,678
24558,678
24569,678
24581,678
24592,678
24604,678
24615,678
24627,678
24638,678
24649,678
24660,678
24673,678
24684,678
24695,678
24707,678
24718,678
24729,678
24741,678
24753,678
24764,678
24775,677
24786,678
24798,678
24810,678
24821,678
24833,678
24844,678
24855,678
24866,678
24879,678
24890,678
24901,678
24912,678
24924,678
24935,678
24947,678
24958,678
24970,678
24981,678
24992,678
25005,678
25016,678
25027,678
25038,678
25050,678
25061,677
25073,678
25084,678
25096,678
25107,678
25118,678
25129,678
25142,678
25153,678
25164,678
25176,678
25187,678
25198,678
25210,678
25222,678
25233,678
25244,678
25255,678
25267,678
25279,678
25290,678
25302,679
25313,678
25324,678
25336,678
25348,678
25359,677
25370,678
25381,678
25393,678
25405,678
25416,678
25427,678
25439,678
25450,678
25461,678
25474,678
25485,678
25496,678
25507,678
25519,678
25530,678
25542,678
25553,678
25565,678
25576,678
25587,678
25598,678
25611,678
25622,678
25633,678
25645,678
25656,678
25667,678
25679,677
25691,678
25702,677
25713,678
25724,678
25737,678
25748,678
25759,678
25771,678
25782,678
25793,678
25805,678
25817,678
25828,678
25839,678
25850,678
25862,678
25874,678
25885,678
25896,678
25908,678
25919,678
25930,678
25943,678
25954,678
25965,678
25976,678
25988,678
25999,678
26011,678
26022,678
26034,678
26045,678
26056,678
26068,678
26080,678
26091,678
26102,678
26114,678
26125,678
26137,678
26148,678
26160,678
26171,678
26182,678
26193,678
26206,678
26217,678
26228,678
26240,678
26251,678
26262,678
26274,678
26286,678
26297,678
26308,678
26319,678
26331,678
26343,678
26354,678
26365,678
26377,678
26388,678
26399,678
26412,678
26423,678
26434,678
26445,678
26457,678
26469,678
26480,678
26491,678
26503,678
26514,678
26525,678
26537,678
26549,678
26560,678
26571,678
26583,678
26594,678
26606,678
26617,678
26629,678
26640,678
26651,678
26662,678
26675,678
26686,678
26697,678
26708,678
26720,678
26731,679
26743,678
26755,678
26766,678
26777,678
26788,678
26801,678
26812,679
26823,678
26834,678
26846,678
26857,678
26869,678
26881,678
26892,678
26903,678
26914,678
26926,678
26938,678
26949,678
26960,678
26972,678
26983,678
26994,678
27006,678
27018,678
27029,678
27040,678
27052,678
27063,678
27075,678
27086,678
27098,678
27109,678
27120,678
27131,678
27144,679
27155,678
27166,678
27177,678
27189,678
27201,678
27212,678
27224,678
27235,678
27246,678
27257,678
27270,678
27281,678
27292,678
27303,678
27315,679
27326,678
27338,678
27350,678
27361,678
27372,678
27383,678
27395,678
27407,678
27418,678
27429,678
27441,678
27452,678
27463,678
27475,678
27487,678
27498,678
27509,678
27521,678
27533,678
27544,678
27555,678
27567,678
27578,678
27589,678
27601,678
27613,678
27624,678
27635,678
27646,678
27658,678
27670,678
27681,678
27693,678
27704,678
27715,678
27726,678
27739,678
27750,678
27761,678
27772,678
27784,678
27795,678
27807,678
27819,678
27830,678
27841,678
27852,678
27864,678
27876,678
27887,678
27898,678
27910,678
27921,678
27933,678
27944,678
27956,678
27967,678
27978,678
27990,678
28002,678
28013,678
28024,678
28036,678
28047,677
28058,678
28070,678
28082,677
28093,678
28104,679
28115,678
28127,678
28139,678
28150,678
